Tracker ID,Wiki page,Unit,Plant,Other names,Chinese name,Owner,Parent,Capacity (MW),Status,Jan 17 Note,Start year,Planned retirement,Year retired,Combustion technology,Location,Local area,"Major area (prefecture, district)",Subnational unit,Country,Region,Latitude,Longitude,Accuracy,Permits,Coal source,Heat rate,Emission factor,Capacity factor,Annual CO2
G113012,http://bit.ly/2k8XC9A,Bremo Bluff Power Station Unit 1,Bremo Bluff Power Station,,,Dominion Virginia Power,Dominion,69,Retired,,1950,,2014,Subcritical,Bremo Bluff,,,Virginia,United States,Canada/US,37.705278,-78.289444,exact,,,"8,702",211.9,59%,0.3
G113013,http://bit.ly/2k8XC9A,Bremo Bluff Power Station Unit 2,Bremo Bluff Power Station,,,Dominion Virginia Power,Dominion,185,Retired,,1958,,2014,Subcritical,Bremo Bluff,,,Virginia,United States,Canada/US,37.705278,-78.289444,exact,,,"8,702",211.9,59%,0.8
G101437,http://bit.ly/1ISFpRx,Chesapeake Energy Center Unit 1,Chesapeake Energy Center,,,Dominion Virginia Power,Dominion,113,Retired,,1953,,2015,Subcritical,Chesapeake,,Chesapeake,Virginia,United States,Canada/US,36.770856,-76.300983,exact,,,"8,863",205.3,59%,0.5
G101438,http://bit.ly/1ISFpRx,Chesapeake Energy Center Unit 2,Chesapeake Energy Center,,,Dominion Virginia Power,Dominion,113,Retired,,1954,,2015,Subcritical,Chesapeake,,Chesapeake,Virginia,United States,Canada/US,36.770856,-76.300983,exact,,,"8,863",205.3,59%,0.5
G101439,http://bit.ly/1ISFpRx,Chesapeake Energy Center Unit 3,Chesapeake Energy Center,,,Dominion Virginia Power,Dominion,185,Retired,,1959,,2015,Subcritical,Chesapeake,,Chesapeake,Virginia,United States,Canada/US,36.770856,-76.300983,exact,,,"8,863",205.3,59%,0.8
G101440,http://bit.ly/1ISFpRx,Chesapeake Energy Center Unit 4,Chesapeake Energy Center,,,Dominion Virginia Power,Dominion,239,Retired,,1962,,2015,Subcritical,Chesapeake,,Chesapeake,Virginia,United States,Canada/US,36.770856,-76.300983,exact,,,"8,863",205.3,59%,1.0
G101442,http://bit.ly/1ISFNiP,Chesterfield power station Unit 3,Chesterfield power station,,,Dominion Virginia Power,Dominion,112,Operating,,1952,2020,,Subcritical,Chester,,Chesterfield,Virginia,United States,Canada/US,37.383200,-77.382089,exact,,,"8,863",205.3,59%,0.5
G101443,http://bit.ly/1ISFNiP,Chesterfield power station Unit 4,Chesterfield power station,,,Dominion Virginia Power,Dominion,187,Operating,,1960,2020,,Subcritical,Chester,,Chesterfield,Virginia,United States,Canada/US,37.383200,-77.382089,exact,,,"8,863",205.3,59%,0.8
G101444,http://bit.ly/1ISFNiP,Chesterfield power station Unit 5,Chesterfield power station,,,Dominion Virginia Power,Dominion,359,Operating,,1964,,,Subcritical,Chester,,Chesterfield,Virginia,United States,Canada/US,37.383200,-77.382089,exact,,,"8,863",205.3,59%,1.5
G101445,http://bit.ly/1ISFNiP,Chesterfield power station Unit 6,Chesterfield power station,,,Dominion Virginia Power,Dominion,693,Operating,,1969,,,Subcritical,Chester,,Chesterfield,Virginia,United States,Canada/US,37.383200,-77.382089,exact,,,"8,863",205.3,59%,3.0
G101616,http://bit.ly/1ISHlt8,Clinch River Plant Unit 1,Clinch River Plant,,,Appalachian Power Co,American Electric Power,237,Retired,,1958,,2016,Subcritical,Cleveland,,Russell,Virginia,United States,Canada/US,36.933406,-82.199336,exact,,,"8,863",205.3,59%,1.0
G101617,http://bit.ly/1ISHlt8,Clinch River Plant Unit 2,Clinch River Plant,,,Appalachian Power Co,American Electric Power,237,Retired,,1958,,2016,Subcritical,Cleveland,,Russell,Virginia,United States,Canada/US,36.933406,-82.199336,exact,,,"8,863",205.3,59%,1.0
G101618,http://bit.ly/1ISHlt8,Clinch River Plant Unit 3,Clinch River Plant,,,Appalachian Power Co,American Electric Power,237,Retired,,1961,,2015,Subcritical,Cleveland,,Russell,Virginia,United States,Canada/US,36.933406,-82.199336,exact,,,"8,863",205.3,59%,1.0
G101620,http://bit.ly/1ISI4dS,Clover power station Unit 1,Clover power station,,,Dominion Virginia Power,Dominion,424,Operating,,1995,,,Subcritical,Clover,,Halifax,Virginia,United States,Canada/US,36.869533,-78.704414,exact,,,"8,863",205.3,59%,1.8
G101621,http://bit.ly/1ISI4dS,Clover power station Unit 2,Clover power station,,,Dominion Virginia Power,Dominion,424,Operating,,1996,,,Subcritical,Clover,,Halifax,Virginia,United States,Canada/US,36.869533,-78.704414,exact,,,"8,863",205.3,59%,1.8
G101645,http://bit.ly/1CTgTxH,Cogentrix of Richmond Unit 1,Cogentrix of Richmond,Spruance Genco power station,,Calypso Energy Holdings,EIF Management,57,Operating,,1992,,,Subcritical,Richmond,,City of Richmond,Virginia,United States,Canada/US,37.455556,-77.430800,exact,,,"8,863",205.3,59%,0.2
G101646,http://bit.ly/1CTgTxH,Cogentrix of Richmond Unit 2,Cogentrix of Richmond,Spruance Genco power station,,Calypso Energy Holdings,EIF Management,57,Operating,,1992,,,Subcritical,Richmond,,City of Richmond,Virginia,United States,Canada/US,37.455556,-77.430800,exact,,,"8,863",205.3,59%,0.2
G101647,http://bit.ly/1CTgTxH,Cogentrix of Richmond Unit 3,Cogentrix of Richmond,Spruance Genco power station,,Calypso Energy Holdings,EIF Management,57,Operating,,1992,,,Subcritical,Richmond,,City of Richmond,Virginia,United States,Canada/US,37.455556,-77.430800,exact,,,"8,863",205.3,59%,0.2
G101648,http://bit.ly/1CTgTxH,Cogentrix of Richmond Unit 4,Cogentrix of Richmond,Spruance Genco power station,,Calypso Energy Holdings,EIF Management,57,Operating,,1992,,,Subcritical,Richmond,,City of Richmond,Virginia,United States,Canada/US,37.455556,-77.430800,exact,,,"8,863",205.3,59%,0.2
G101649,http://bit.ly/1CTbUgn,Cogentrix Portsmouth Facility Unit 1,Cogentrix Portsmouth Facility,,,Quantum Utility Generation LLC,Quantum Utility Generation,57,Retired,,1988,,2015,Subcritical,Portsmouth,,Portsmouth City,Virginia,United States,Canada/US,36.870239,-76.352275,exact,,,"8,702",211.9,59%,0.2
G101650,http://bit.ly/1CTbUgn,Cogentrix Portsmouth Facility Unit 2,Cogentrix Portsmouth Facility,,,Quantum Utility Generation LLC,Quantum Utility Generation,57,Retired,,1988,,2015,Subcritical,Portsmouth,,Portsmouth City,Virginia,United States,Canada/US,36.870239,-76.352275,exact,,,"8,702",211.9,59%,0.2
G101866,http://bit.ly/UKFmFH,Cypress Creek Power Station,Cypress Creek Power Station,Surry County Plant,,Old Dominion Electric Coop,Old Dominion Electric Coop,"1,500",Cancelled,,,,,Supercritical,Dendron,,,Virginia,United States,Canada/US,37.038081,-76.920644,Approximate,,,"9,080",211.9,59%,6.8
G103054,http://bit.ly/1LYfhHS,Glen Lyn Plant Unit 5,Glen Lyn Plant,,,Appalachian Power Co,American Electric Power,100,Retired,,1944,,2015,Subcritical,Glen Lyn,,Giles,Virginia,United States,Canada/US,37.369417,-80.863014,exact,,,"8,863",205.3,59%,0.4
G103055,http://bit.ly/1LYfhHS,Glen Lyn Plant Unit 6,Glen Lyn Plant,,,Appalachian Power Co,American Electric Power,237,Retired,,1957,,2015,Subcritical,Glen Lyn,,Giles,Virginia,United States,Canada/US,37.369417,-80.863014,exact,,,"8,863",205.3,59%,1.0
G113018,http://bit.ly/2jKDrim,Hopewell Power Station,Hopewell Power Station,,,Dominion Virginia Power,Dominion,71,Retired,,1992,,2013,Subcritical,Hopewell,,,Virginia,United States,Canada/US,37.297396,-77.283502,exact,,,"8,702",211.9,59%,0.3
G104955,http://bit.ly/1RWv3F2,James River Cogeneration Plant Unit 1,James River Cogeneration Plant,,,Quantum Utility Generation LLC,Quantum Utility Generation,57,Operating,,1988,2017,,Subcritical,Hopewell,,Hopewell City,Virginia,United States,Canada/US,37.293975,-77.269764,exact,,,"8,863",205.3,59%,0.2
G104956,http://bit.ly/1RWv3F2,James River Cogeneration Plant Unit 2,James River Cogeneration Plant,,,Quantum Utility Generation LLC,Quantum Utility Generation,57,Operating,,1988,2017,,Subcritical,Hopewell,,Hopewell City,Virginia,United States,Canada/US,37.293975,-77.269764,exact,,,"8,863",205.3,59%,0.2
G106776,http://bit.ly/1JDyUrw,Mecklenburg power station Unit 1,Mecklenburg power station,,,Delta Power Services LLC,Babcock & Wilcox,69,Operating,,1992,2020,,Subcritical,Clarksville,,Mecklenburg,Virginia,United States,Canada/US,36.599325,-78.530136,exact,,,"8,863",205.3,59%,0.3
G106777,http://bit.ly/1JDyUrw,Mecklenburg power station Unit 2,Mecklenburg power station,,,Delta Power Services LLC,Babcock & Wilcox,69,Operating,,1992,2020,,Subcritical,Clarksville,,Mecklenburg,Virginia,United States,Canada/US,36.599325,-78.530136,exact,,,"8,863",205.3,59%,0.3
G108112,http://bit.ly/1CTc3jR,Potomac River Generating Station Unit 1,Potomac River Generating Station,,,NRG GenOn,NRG Energy,92,Retired,,1949,,2012,Subcritical,Alexandria,,Alexandria,Virginia,United States,Canada/US,38.820597,-77.040603,exact,,,"8,863",205.3,59%,0.4
G108113,http://bit.ly/1CTc3jR,Potomac River Generating Station Unit 2,Potomac River Generating Station,,,NRG GenOn,NRG Energy,92,Retired,,1950,,2012,Subcritical,Alexandria,,Alexandria,Virginia,United States,Canada/US,38.820597,-77.040603,exact,,,"8,863",205.3,59%,0.4
G108114,http://bit.ly/1CTc3jR,Potomac River Generating Station Unit 3,Potomac River Generating Station,,,NRG GenOn,NRG Energy,110,Retired,,1954,,2012,Subcritical,Alexandria,,Alexandria,Virginia,United States,Canada/US,38.820597,-77.040603,exact,,,"8,863",205.3,59%,0.5
G108115,http://bit.ly/1CTc3jR,Potomac River Generating Station Unit 4,Potomac River Generating Station,,,NRG GenOn,NRG Energy,110,Retired,,1956,,2012,Subcritical,Alexandria,,Alexandria,Virginia,United States,Canada/US,38.820597,-77.040603,exact,,,"8,863",205.3,59%,0.5
G108116,http://bit.ly/1CTc3jR,Potomac River Generating Station Unit 5,Potomac River Generating Station,,,NRG GenOn,NRG Energy,110,Retired,,1957,,2012,Subcritical,Alexandria,,Alexandria,Virginia,United States,Canada/US,38.820597,-77.040603,exact,,,"8,863",205.3,59%,0.5
G113033,http://bit.ly/2km2R51,Southampton Power Station,Southampton Power Station,,,Dominion Virginia Power,Dominion,71,Retired,,1992,,2013,Subcritical,Franklin,,,Virginia,United States,Canada/US,36.652187,-76.994911,exact,,,"8,702",211.9,59%,0.3
G110959,http://bit.ly/TRsrRn,Wise County Plant Unit 1,Wise County Plant,Virginia City Hybrid Energy Center,,Dominion Virginia Power,Dominion,668,Operating,,2012,,,Subcritical,Saint Paul,,Wise,Virginia,United States,Canada/US,36.918050,-82.338017,Exact,,,"8,863",205.3,59%,2.9
G111443,http://bit.ly/1HISeRZ,Yorktown power station Unit 1,Yorktown power station,,,Dominion Virginia Power,Dominion,187,Operating,,1957,2017,,Subcritical,Yorktown,,York,Virginia,United States,Canada/US,37.215364,-76.462161,exact,,,"8,863",205.3,59%,0.8
G111444,http://bit.ly/1HISeRZ,Yorktown power station Unit 2,Yorktown power station,,,Dominion Virginia Power,Dominion,187,Operating,,1957,2017,,Subcritical,Yorktown,,York,Virginia,United States,Canada/US,37.215364,-76.462161,exact,,,"8,863",205.3,59%,0.8
G101264,http://bit.ly/1ISE0u4,Centralia Power Plant Unit 1,Centralia Power Plant,,,TransAlta USA Inc,Transalta,730,Operating,,1972,2020,,Subcritical,Centralia,,Lewis,Washington,United States,Canada/US,46.755925,-122.857217,exact,,,"8,702",211.9,59%,3.2
G101265,http://bit.ly/1ISE0u4,Centralia Power Plant Unit 2,Centralia Power Plant,,,TransAlta USA Inc,Transalta,730,Operating,,1973,2025,,Subcritical,Centralia,,Lewis,Washington,United States,Canada/US,46.755925,-122.857217,exact,,,"8,702",211.9,59%,3.2
G100118,http://bit.ly/1Jy3y5E,Albright power station Unit 1,Albright power station,,,Monongahela Power Co,FirstEnergy,69,Retired,,1952,,2012,Subcritical,Albright,,Preston,West Virginia,United States,Canada/US,39.486694,-79.637389,exact,,,"8,863",205.3,59%,0.3
G100119,http://bit.ly/1Jy3y5E,Albright power station Unit 2,Albright power station,,,Monongahela Power Co,FirstEnergy,69,Retired,,1952,,2012,Subcritical,Albright,,Preston,West Virginia,United States,Canada/US,39.486694,-79.637389,exact,,,"8,863",205.3,59%,0.3
G100120,http://bit.ly/1Jy3y5E,Albright power station Unit 3,Albright power station,,,Monongahela Power Co,FirstEnergy,140,Retired,,1954,,2012,Subcritical,Albright,,Preston,West Virginia,United States,Canada/US,39.486694,-79.637389,exact,,,"8,863",205.3,59%,0.6
G100163,http://bit.ly/1RWwByK,Amos Plant Unit 1,Amos Plant,John E Amos power station,,Appalachian Power Co,American Electric Power,816,Operating,,1971,,,Supercritical,Saint Albans,,Putnam,West Virginia,United States,Canada/US,38.473717,-81.824919,exact,,,"8,564",205.3,59%,3.4
G100164,http://bit.ly/1RWwByK,Amos Plant Unit 2,Amos Plant,John E Amos power station,,Appalachian Power Co,American Electric Power,816,Operating,,1972,,,Supercritical,Saint Albans,,Putnam,West Virginia,United States,Canada/US,38.473717,-81.824919,exact,,,"8,564",205.3,59%,3.4
G100165,http://bit.ly/1RWwByK,Amos Plant Unit 3,Amos Plant,John E Amos power station,,Appalachian Power Co,American Electric Power,"1,300",Operating,,1973,,,Supercritical,Saint Albans,,Putnam,West Virginia,United States,Canada/US,38.473717,-81.824919,exact,,,"8,564",205.3,59%,5.4
G102778,http://bit.ly/1gdC74B,Fort Martin power station Unit 1,Fort Martin power station,,,Monongahela Power Co,FirstEnergy,576,Operating,,1967,,,Supercritical,Maidsville,,Monongalia,West Virginia,United States,Canada/US,39.710364,-79.927164,exact,,,"8,485",208.6,59%,2.4
G102779,http://bit.ly/1gdC74B,Fort Martin power station Unit 2,Fort Martin power station,,,Monongahela Power Co,FirstEnergy,576,Operating,,1968,,,Supercritical,Maidsville,,Monongalia,West Virginia,United States,Canada/US,39.710364,-79.927164,exact,,,"8,485",208.6,59%,2.4
G103119,http://bit.ly/1Q8vavy,Grant Town 1,Grant Town Power Plant,,,American Bituminous Power Lp,"NRG Energy, Perennial Power",95,Operating,,1992,,,Subcritical,Grant Town,,,West Virginia,United States,Canada/US,39.560277,-80.162893,exact,,,"8,863",205.3,59%,0.4
G103665,http://bit.ly/1LYiNlK,Harrison power station Unit 1,Harrison power station,,,FirstEnergy Solutions Corp,FirstEnergy,684,Operating,,1972,,,Supercritical,Haywood,,Harrison,West Virginia,United States,Canada/US,39.385428,-80.333397,exact,,,"8,564",205.3,59%,2.8
G103666,http://bit.ly/1LYiNlK,Harrison power station Unit 2,Harrison power station,,,FirstEnergy Solutions Corp,FirstEnergy,684,Operating,,1973,,,Supercritical,Haywood,,Harrison,West Virginia,United States,Canada/US,39.385428,-80.333397,exact,,,"8,564",205.3,59%,2.8
G103667,http://bit.ly/1LYiNlK,Harrison power station Unit 3,Harrison power station,,,FirstEnergy Solutions Corp,FirstEnergy,684,Operating,,1974,,,Supercritical,Haywood,,Harrison,West Virginia,United States,Canada/US,39.385428,-80.333397,exact,,,"8,564",205.3,59%,2.8
G105523,http://bit.ly/1JDskBd,Kammer Plant Unit 1,Kammer Plant,,,Ohio Power Co,American Electric Power,237,Retired,,1958,,2015,Subcritical,Moundsville,,Marshall,West Virginia,United States,Canada/US,39.838189,-80.818103,exact,,,"8,863",205.3,59%,1.0
G105524,http://bit.ly/1JDskBd,Kammer Plant Unit 2,Kammer Plant,,,Ohio Power Co,American Electric Power,237,Retired,,1958,,2015,Subcritical,Moundsville,,Marshall,West Virginia,United States,Canada/US,39.838189,-80.818103,exact,,,"8,863",205.3,59%,1.0
G105525,http://bit.ly/1JDskBd,Kammer Plant Unit 3,Kammer Plant,,,Ohio Power Co,American Electric Power,237,Retired,,1959,,2015,Subcritical,Moundsville,,Marshall,West Virginia,United States,Canada/US,39.838189,-80.818103,exact,,,"8,863",205.3,59%,1.0
G105533,http://bit.ly/1JDsqZN,Kanawha River Plant Unit 1,Kanawha River Plant,,,Appalachian Power Co,American Electric Power,219,Retired,,1953,,2015,Subcritical,Glasgow,,Kanawha,West Virginia,United States,Canada/US,38.206742,-81.422903,exact,,,"8,863",205.3,59%,0.9
G105534,http://bit.ly/1JDsqZN,Kanawha River Plant Unit 2,Kanawha River Plant,,,Appalachian Power Co,American Electric Power,219,Retired,,1953,,2015,Subcritical,Glasgow,,Kanawha,West Virginia,United States,Canada/US,38.206742,-81.422903,exact,,,"8,863",205.3,59%,0.9
G106423,http://bit.ly/1n0UfK2,Longview Plant Unit 1,Longview Plant,,,Longview Power LLC,First Reserve Corporation,808,Operating,,2011,,,Supercritical,Maidsville,,Monongalia,West Virginia,United States,Canada/US,39.707799,-79.958217,Exact,,,"8,564",205.3,59%,3.3
G106955,http://bit.ly/1IzUtYA,Mitchell Plant (Ohio) Unit 1,Mitchell Plant,,,Ohio Power Co,American Electric Power,816,Operating,,1971,,,Supercritical,Moundsville,,Marshall,West Virginia,United States,Canada/US,39.838189,-80.818103,exact,,,"8,564",205.3,59%,3.4
G106956,http://bit.ly/1IzUtYA,Mitchell Plant (Ohio) Unit 2,Mitchell Plant,,,Ohio Power Co,American Electric Power,816,Operating,,1971,,,Supercritical,Moundsville,,Marshall,West Virginia,United States,Canada/US,39.838189,-80.818103,exact,,,"8,564",205.3,59%,3.4
G107016,http://bit.ly/1Q8vKJR,Morgantown Energy 1,Morgantown Energy Facility (WV),,,Morgantown Energy Associates,Dominion,68,Operating,,1991,,,Subcritical,Morgantown,,,West Virginia,United States,Canada/US,39.639998,-79.961394,exact,,,"8,863",205.3,59%,0.3
G107057,http://bit.ly/1IWOIjw,Mount Storm power station Unit 1,Mount Storm power station,,,Dominion Virginia Power,Dominion,570,Operating,,1965,,,Subcritical,Mount Storm,,Grant,West Virginia,United States,Canada/US,39.200531,-79.264722,exact,,,"8,863",205.3,59%,2.4
G107058,http://bit.ly/1IWOIjw,Mount Storm power station Unit 2,Mount Storm power station,,,Dominion Virginia Power,Dominion,570,Operating,,1966,,,Subcritical,Mount Storm,,Grant,West Virginia,United States,Canada/US,39.200531,-79.264722,exact,,,"8,863",205.3,59%,2.4
G107059,http://bit.ly/1IWOIjw,Mount Storm power station Unit 3,Mount Storm power station,,,Dominion Virginia Power,Dominion,522,Operating,,1973,,,Subcritical,Mount Storm,,Grant,West Virginia,United States,Canada/US,39.200531,-79.264722,exact,,,"8,863",205.3,59%,2.2
G107061,http://bit.ly/1IWOVD9,Mountaineer Plant Unit 1,Mountaineer Plant,,,Appalachian Power Co,American Electric Power,"1,300",Operating,,1980,,,Supercritical,New Haven,,Mason,West Virginia,United States,Canada/US,38.973614,-81.929753,exact,,,"8,564",205.3,59%,5.4
G107499,http://bit.ly/1otjf5J,North Branch (WV) 1,North Branch Station,,,Dominion Virginia Power,Dominion,80,Retired,,1992,,2012,Subcritical,Bayard,,,West Virginia,United States,Canada/US,39.261602,-79.331152,exact,,,"8,863",205.3,59%,0.3
G107965,http://bit.ly/1IWWVEm,Philip Sporn Power Plant Unit 1,Philip Sporn Power Plant,,,Appalachian Power Co,American Electric Power,152,Retired,,1950,,2015,Subcritical,New Haven,,Mason,West Virginia,United States,Canada/US,38.973614,-81.929753,exact,,,"8,863",205.3,59%,0.7
G107966,http://bit.ly/1IWWVEm,Philip Sporn Power Plant Unit 2,Philip Sporn Power Plant,,,Appalachian Power Co,American Electric Power,152,Retired,,1950,,2015,Subcritical,New Haven,,Mason,West Virginia,United States,Canada/US,38.973614,-81.929753,exact,,,"8,863",205.3,59%,0.7
G107967,http://bit.ly/1IWWVEm,Philip Sporn Power Plant Unit 3,Philip Sporn Power Plant,,,Appalachian Power Co,American Electric Power,152,Retired,,1951,,2015,Subcritical,New Haven,,Mason,West Virginia,United States,Canada/US,38.973614,-81.929753,exact,,,"8,863",205.3,59%,0.7
G107968,http://bit.ly/1IWWVEm,Philip Sporn Power Plant Unit 4,Philip Sporn Power Plant,,,Appalachian Power Co,American Electric Power,152,Retired,,1952,,2015,Subcritical,New Haven,,Mason,West Virginia,United States,Canada/US,38.973614,-81.929753,exact,,,"8,863",205.3,59%,0.7
G107969,http://bit.ly/1IWWVEm,Philip Sporn Power Plant Unit 5,Philip Sporn Power Plant,,,Appalachian Power Co,American Electric Power,495,Retired,,1960,,2012,Supercritical,New Haven,,Mason,West Virginia,United States,Canada/US,38.973614,-81.929753,exact,,,"8,564",205.3,59%,2.1
G108034,http://bit.ly/1IWXSwn,Pleasants power station Unit 1,Pleasants power station,,,FirstEnergy Solutions Corp,FirstEnergy,684,Operating,,1979,,,Supercritical,Willow Island,,Pleasants,West Virginia,United States,Canada/US,39.367358,-81.295733,exact,,,"8,564",205.3,59%,2.8
G108035,http://bit.ly/1IWXSwn,Pleasants power station Unit 2,Pleasants power station,,,FirstEnergy Solutions Corp,FirstEnergy,684,Operating,,1980,,,Supercritical,Willow Island,,Pleasants,West Virginia,United States,Canada/US,39.367358,-81.295733,exact,,,"8,564",205.3,59%,2.8
G108126,http://bit.ly/1IWRzJc,PPG Natrium Plant Unit 7,PPG Natrium Plant,Natrium Axiall power station,,Axiall Corp,Axiall Corp,82,Operating,,1966,,,Subcritical,New Martinsville,,Marshall,West Virginia,United States,Canada/US,39.746519,-80.853631,exact,,,"8,863",205.3,59%,0.4
